date,ticker,signal,rank,score
2024-05-31,042670,0,38,0.18962114360814566
2024-05-31,272210,0,39,0.18092726433156875
2024-05-31,000270,0,40,0.13164994575972483
2024-05-31,009830,0,41,0.1307031921767326
2024-05-31,222080,0,42,0.12143525674007312
2024-05-31,018290,0,43,0.11808692053793172
2024-05-31,105560,0,44,0.09583625074455669
2024-05-31,196170,0,45,0.06698239470282635
2024-05-31,024110,0,46,0.05875451105453668
2024-05-31,090710,0,47,0.038301499996676876
2024-05-31,089010,0,48,0.03127307660395549
2024-05-31,098460,0,49,0.016270361243983452
2024-05-31,005290,0,50,0.0062047324494726224
2024-05-31,005935,0,51,-0.0012558060604600178
2024-05-31,000250,0,52,-0.013269603854603518
2024-05-31,036540,0,53,-0.01992708891104925
2024-05-31,089030,0,54,-0.03625212242058348
2024-05-31,141080,0,55,-0.03986056694314376
2024-05-31,034220,0,56,-0.060502752054714636
2024-05-31,082740,0,57,-0.06391917175787486
2024-05-31,086790,0,58,-0.06543345682400065
2024-05-31,083650,0,59,-0.07048942266317988
2024-05-31,035720,0,60,-0.07119052638814505
2024-05-31,059090,0,61,-0.07687866689897621
2024-05-31,028050,0,62,-0.10479931003906984
2024-05-31,047040,0,63,-0.1217811527772449
2024-05-31,060370,0,64,-0.12284537913839243
2024-05-31,138930,0,65,-0.13003527125846787
2024-05-31,036810,0,66,-0.1338311910213165
2024-05-31,005380,0,67,-0.137484347710904
2024-05-31,298380,0,68,-0.15604413869236405
2024-05-31,010120,0,69,-0.16155022943417
2024-05-31,215100,0,70,-0.16254678495518615
2024-05-31,065350,0,71,-0.17982144447577936
2024-05-31,036930,0,72,-0.18140267756905068
2024-05-31,358570,0,73,-0.185836415660683
2024-05-31,007390,0,74,-0.1883215506146107
2024-05-31,095610,0,75,-0.19031340016132683
2024-05-31,336260,0,76,-0.19283459097203978
2024-05-31,317330,0,77,-0.19553170338744005
2024-05-31,032640,0,78,-0.2010252367918158
2024-05-31,178320,0,79,-0.20302846614092387
2024-05-31,005940,0,80,-0.23035331048067664
2024-05-31,022100,0,81,-0.23313893982065634
2024-05-31,323410,0,82,-0.2373182226294156
2024-05-31,032350,0,83,-0.24047272512717183
2024-05-31,450140,0,84,-0.24317362511901736
2024-05-31,035420,0,85,-0.24755689856102642
2024-05-31,086520,0,86,-0.25420833678445
2024-05-31,095500,0,87,-0.2598909032198243
2024-05-31,066570,0,88,-0.26301403874648943
2024-05-31,012450,0,89,-0.2636138603941243
2024-05-31,348370,0,90,-0.2668918052324349
2024-05-31,088980,0,91,-0.27511652956973176
2024-05-31,353200,0,92,-0.27835990523520776
2024-05-31,006800,0,93,-0.28326957454596297
2024-05-31,035250,0,94,-0.2871407942986933
2024-05-31,267260,0,95,-0.287965194666287
2024-05-31,034230,0,96,-0.2895852108505893
2024-05-31,003490,0,97,-0.2913871410642256
2024-05-31,240810,0,98,-0.2988926754498629
2024-05-31,011790,0,99,-0.30070791304153494
2024-05-31,247540,0,100,-0.30254719520738765
2024-05-31,397030,0,101,-0.3060750041609951
2024-05-31,356860,0,102,-0.3071017916907111
2024-05-31,089890,0,103,-0.3089964681863252
2024-05-31,047810,0,104,-0.3093345554383228
2024-05-31,139130,0,105,-0.31493055172832346
2024-05-31,101360,0,106,-0.31666658817788224
2024-05-31,103140,0,107,-0.32168151377457305
2024-05-31,012510,0,108,-0.32223578774490774
2024-05-31,068270,0,109,-0.32236627406779544
2024-05-31,073240,0,110,-0.32410594206012955
2024-05-31,006260,0,111,-0.32423121810178746
2024-05-31,030200,0,112,-0.324540376356263
2024-05-31,060250,0,113,-0.32859549987731257
2024-05-31,333430,0,114,-0.33084325451742924
2024-05-31,035900,0,115,-0.33152584887076264
2024-05-31,009420,0,116,-0.331869267871697
2024-05-31,064260,0,117,-0.3357601044406047
2024-05-31,047050,0,118,-0.3373894627971646
2024-05-31,087010,0,119,-0.34243743817913086
2024-05-31,395400,0,120,-0.3513712447587001
2024-05-31,000100,0,121,-0.3572944783347595
2024-05-31,025980,0,122,-0.36023333023701803
2024-05-31,039200,0,123,-0.3612875412567018
2024-05-31,001450,0,124,-0.36523365394416557
2024-05-31,402340,0,125,-0.367493152732058
2024-05-31,161390,0,126,-0.36775591791354023
2024-05-31,124500,0,127,-0.3704568160284537
2024-05-31,075580,0,128,-0.37283308667173637
2024-05-31,006400,0,129,-0.37566679992116997
2024-05-31,214150,0,130,-0.37660626689124904
2024-05-31,074600,0,131,-0.37697181177297134
2024-05-31,031980,0,132,-0.3814589380523235
2024-05-31,009150,0,133,-0.3820006515063986
2024-05-31,032830,0,134,-0.38441207606379324
2024-05-31,006360,0,135,-0.38580124326646165
2024-05-31,222800,0,136,-0.38955173701171475
2024-05-31,017670,0,137,-0.39059447791708274
2024-05-31,137400,0,138,-0.39070495789651377
2024-05-31,005490,0,139,-0.39116933950854654
2024-05-31,319660,0,140,-0.3918462879537962
2024-05-31,138040,0,141,-0.39689055578097754
2024-05-31,095340,0,142,-0.39745122615479206
2024-05-31,000720,0,143,-0.40014668124324515
2024-05-31,028260,0,144,-0.4027422602112062
2024-05-31,383310,0,145,-0.40414206220821625
2024-05-31,030530,0,146,-0.40487641648073963
2024-05-31,263750,0,147,-0.406812385645127
2024-05-31,096770,0,148,-0.40972848408394325
2024-05-31,000880,0,149,-0.410893984559957
2024-05-31,204320,0,150,-0.41098995328044385
2024-05-31,117730,0,151,-0.4116268920437058
2024-05-31,003690,0,152,-0.41194011591881813
2024-05-31,112610,0,153,-0.41282729639349336
2024-05-31,066970,0,154,-0.4149557030814454
2024-05-31,020150,0,155,-0.41574087368876367
2024-05-31,084370,0,156,-0.4171910229171818
2024-05-31,277810,0,157,-0.4172597768657058
2024-05-31,004020,0,158,-0.41732970015591453
2024-05-31,175330,0,159,-0.418324938085601
2024-05-31,352820,0,160,-0.4192730357760659
2024-05-31,457190,0,161,-0.4202385112165153
2024-05-31,328130,0,162,-0.42080068125760806
2024-05-31,071970,0,163,-0.4210141528955086
2024-05-31,225570,0,164,-0.4248386348475796
2024-05-31,036830,0,165,-0.42559391286655024
2024-05-31,079550,0,166,-0.4293928781862473
2024-05-31,100090,0,167,-0.4299192806159051
2024-05-31,003670,0,168,-0.4301799770563219
2024-05-31,377300,0,169,-0.43145694458041745
2024-05-31,319400,0,170,-0.43950004263464304
2024-05-31,008930,0,171,-0.4404206549665519
2024-05-31,000990,0,172,-0.4404512708281609
2024-05-31,008770,0,173,-0.4409979380447004
2024-05-31,051910,0,174,-0.4411130308132549
2024-05-31,101490,0,175,-0.44322499617824135
2024-05-31,014620,0,176,-0.4435118329769671
2024-05-31,017960,0,177,-0.4457341148085588
2024-05-31,010950,0,178,-0.44746678903934867
2024-05-31,009520,0,179,-0.4529583840301672
2024-05-31,096530,0,180,-0.4576968432301114
2024-05-31,131970,-1,181,-0.4587625610899473
2024-05-31,241560,-1,182,-0.4613057538521911
2024-05-31,056080,-1,183,-0.47241554565447363
2024-05-31,090360,-1,184,-0.47269581447051484
2024-05-31,030000,-1,185,-0.47505413314028433
2024-05-31,114190,-1,186,-0.47847561919602705
2024-05-31,122870,-1,187,-0.4803446211639149
2024-05-31,058610,-1,188,-0.4820994664773712
2024-05-31,361610,-1,189,-0.4831618245576828
2024-05-31,068760,-1,190,-0.48417000162007334
2024-05-31,115180,-1,191,-0.48546263144676516
2024-05-31,373220,-1,192,-0.4869641717776571
2024-05-31,140410,-1,193,-0.4889344943882247
2024-05-31,005070,-1,194,-0.4996714926584843
2024-05-31,020560,-1,195,-0.5011052772376111
2024-05-31,108490,-1,196,-0.5051998392812337
2024-05-31,003570,-1,197,-0.5156320711981881
2024-05-31,249420,-1,198,-0.5183953667209606
2024-05-31,000240,-1,199,-0.5190942355829216
2024-05-31,389470,-1,200,-0.5238440801431973
2024-06-30,005930,1,1,7.463564639915242
2024-06-30,032820,1,2,7.397750953772012
2024-06-30,232140,1,3,4.963886531757847
2024-06-30,001440,1,4,4.579004561526175
2024-06-30,010140,1,5,2.7340355499599185
2024-06-30,034020,1,6,2.511013657577669
2024-06-30,003160,1,7,1.171322760184641
2024-06-30,323280,1,8,1.140886028221481
2024-06-30,161580,1,9,1.0829120412667228
2024-06-30,204270,1,10,1.0696880615082065
2024-06-30,051980,1,11,1.0538522363983924
2024-06-30,028300,1,12,0.9225562669876382
2024-06-30,000660,1,13,0.9055229604595505
2024-06-30,011200,1,14,0.7423538754870556
2024-06-30,007660,1,15,0.7290503536188652
2024-06-30,036460,1,16,0.7275662498123018
2024-06-30,103590,1,17,0.6071993281309059
2024-06-30,006910,1,18,0.5839628233444782
2024-06-30,028670,1,19,0.5751367643976555
2024-06-30,018880,1,20,0.5169111346333696
2024-06-30,257720,0,21,0.4761868847596458
2024-06-30,064350,0,22,0.43502443693591986
2024-06-30,229640,0,23,0.4286948978169367
2024-06-30,272210,0,24,0.4211128964508219
2024-06-30,042700,0,25,0.3556186608948247
2024-06-30,067310,0,26,0.294374409791402
2024-06-30,336570,0,27,0.27476133516364554
2024-06-30,047050,0,28,0.2732153827757877
2024-06-30,009830,0,29,0.24267192281245276
2024-06-30,015760,0,30,0.24080987773626
2024-06-30,042660,0,31,0.22338668927548117
2024-06-30,018290,0,32,0.21057958258790135
2024-06-30,060370,0,33,0.2038817080401133
2024-06-30,041190,0,34,0.19509075636352394
2024-06-30,067630,0,35,0.1640716391860647
2024-06-30,033100,0,36,0.16355658942909543
2024-06-30,316140,0,37,0.14720598712303368
2024-06-30,080220,0,38,0.14209681514128075
2024-06-30,403870,0,39,0.1347562539454982
2024-06-30,088350,0,40,0.12664576045155262
2024-06-30,034220,0,41,0.12360287922439199
2024-06-30,119850,0,42,0.11976668942972542
2024-06-30,082740,0,43,0.11367205438753335
2024-06-30,089010,0,44,0.06552708140038757
2024-06-30,059090,0,45,0.05619076151360701
2024-06-30,042670,0,46,0.049694993761185614
2024-06-30,000270,0,47,0.04138908831878227
2024-06-30,196170,0,48,0.04037540999189827
2024-06-30,055550,0,49,0.0348662845483564
2024-06-30,005935,0,50,-0.015237030160183608
2024-06-30,000250,0,51,-0.019861855274961267
2024-06-30,036810,0,52,-0.03477517540289203
2024-06-30,105560,0,53,-0.03705880056937325
2024-06-30,083650,0,54,-0.05762888135391101
2024-06-30,035720,0,55,-0.06054851463513515
2024-06-30,089030,0,56,-0.06619789488962553
2024-06-30,064260,0,57,-0.07244861247023626
2024-06-30,086520,0,58,-0.09128246101339092
2024-06-30,036540,0,59,-0.10587206633979651
2024-06-30,215100,0,60,-0.10691404248622961
2024-06-30,036930,0,61,-0.1203175375215039
2024-06-30,024110,0,62,-0.1264726507962049
2024-06-30,336260,0,63,-0.12826111195468082
2024-06-30,095610,0,64,-0.12928984213092698
2024-06-30,028050,0,65,-0.13929455429161053
2024-06-30,005380,0,66,-0.1401873333947575
2024-06-30,010120,0,67,-0.1476725877271376
2024-06-30,066570,0,68,-0.158970822559862
2024-06-30,178320,0,69,-0.16109743333413531
2024-06-30,086790,0,70,-0.16917592734399017
2024-06-30,047040,0,71,-0.17444506475076157
2024-06-30,088980,0,72,-0.17972343865511248
2024-06-30,022100,0,73,-0.18989213268995336
2024-06-30,023160,0,74,-0.19494772796406282
2024-06-30,281740,0,75,-0.19643427117135404
2024-06-30,440110,0,76,-0.20489465292051615
2024-06-30,098460,0,77,-0.20756506434676056
2024-06-30,003490,0,78,-0.2095949150837823
2024-06-30,005290,0,79,-0.2134435101677062
2024-06-30,090710,0,80,-0.21433130093159453
2024-06-30,323410,0,81,-0.225744885904725
2024-06-30,032350,0,82,-0.2257470821259753
2024-06-30,011790,0,83,-0.2287442872294185
2024-06-30,032640,0,84,-0.23000120023557688
2024-06-30,000990,0,85,-0.23423850818065864
2024-06-30,138930,0,86,-0.23549669708134208
2024-06-30,035420,0,87,-0.24476090946460927
2024-06-30,035250,0,88,-0.24582835582493917
2024-06-30,317330,0,89,-0.24650840872413093
2024-06-30,007390,0,90,-0.24699161925491578
2024-06-30,075580,0,91,-0.247328342527254
2024-06-30,267260,0,92,-0.25090939860093153
2024-06-30,397030,0,93,-0.25353395564657094
2024-06-30,333430,0,94,-0.26150172989190557
2024-06-30,101360,0,95,-0.2623817637981421
2024-06-30,012510,0,96,-0.26245860283244116
2024-06-30,100090,0,97,-0.2637198896954961
2024-06-30,012450,0,98,-0.26415493002741625
2024-06-30,358570,0,99,-0.26596566947909
2024-06-30,222080,0,100,-0.27085035553557396
2024-06-30,006260,0,101,-0.2742035276740598
2024-06-30,087010,0,102,-0.27494384378551634
2024-06-30,141080,0,103,-0.2759700983598022
2024-06-30,137400,0,104,-0.2826446772873403
2024-06-30,353200,0,105,-0.2848509133548841
2024-06-30,096770,0,106,-0.2856419080579927
2024-06-30,073240,0,107,-0.2858245129002786
2024-06-30,247540,0,108,-0.2916196282984534
2024-06-30,103140,0,109,-0.29312557124622174
2024-06-30,348370,0,110,-0.29354675027622995
2024-06-30,074600,0,111,-0.29411307356883387
2024-06-30,000100,0,112,-0.2974630751345647
2024-06-30,030200,0,113,-0.29992300470308964
2024-06-30,047810,0,114,-0.3003218398300688
2024-06-30,298380,0,115,-0.3031162652434861
2024-06-30,034230,0,116,-0.3055650238180585
2024-06-30,068270,0,117,-0.306020151327384
2024-06-30,005940,0,118,-0.3069287037473636
2024-06-30,065350,0,119,-0.3149037359738486
2024-06-30,139130,0,120,-0.31897460590410026
2024-06-30,161390,0,121,-0.3229651446273842
2024-06-30,204320,0,122,-0.32506177559100596
2024-06-30,006800,0,123,-0.326785715944495
2024-06-30,009520,0,124,-0.33427119135280176
2024-06-30,016360,0,125,-0.3347124955628206
2024-06-30,402340,0,126,-0.33491750399264847
2024-06-30,395400,0,127,-0.33592312202721764
2024-06-30,214150,0,128,-0.34338061256223573
2024-06-30,039200,0,129,-0.34678912936527884
2024-06-30,035900,0,130,-0.34789408717433173
2024-06-30,031980,0,131,-0.3516216707985835
2024-06-30,263750,0,132,-0.3545689777099196
2024-06-30,095500,0,133,-0.35817054443877194
2024-06-30,225570,0,134,-0.3596550502924586
2024-06-30,222800,0,135,-0.36000238389856004
2024-06-30,071970,0,136,-0.3602500092297327
2024-06-30,017670,0,137,-0.3604163269058405
2024-06-30,240810,0,138,-0.3604545207686862
2024-06-30,001450,0,139,-0.36139672665446976
2024-06-30,006360,0,140,-0.3659669390688024
2024-06-30,009150,0,141,-0.3661115865183878
2024-06-30,356860,0,142,-0.3691126514285866
2024-06-30,020150,0,143,-0.3720751378235091
2024-06-30,014620,0,144,-0.37450504451171485
2024-06-30,036830,0,145,-0.3768336602498898
2024-06-30,112610,0,146,-0.3792239854527315
2024-06-30,000880,0,147,-0.38527726033061066
2024-06-30,005490,0,148,-0.385391269628628
2024-06-30,004020,0,149,-0.38648808390455786
2024-06-30,445680,0,150,-0.3875908680928789
2024-06-30,000720,0,151,-0.38897299774369054
2024-06-30,025980,0,152,-0.3904019482578143
2024-06-30,009420,0,153,-0.3912938827890564
2024-06-30,089890,0,154,-0.3923511387591992
2024-06-30,319660,0,155,-0.39243443746070095
2024-06-30,138040,0,156,-0.3935318079035281
2024-06-30,032830,0,157,-0.3954386497871584
2024-06-30,450140,0,158,-0.39813878116183954
2024-06-30,352820,0,159,-0.39987459645255835
2024-06-30,175330,0,160,-0.40034271800428106
2024-06-30,030530,0,161,-0.40344527294687293
2024-06-30,003670,0,162,-0.40367025043397564
2024-06-30,377300,0,163,-0.40609598391342366
2024-06-30,117730,0,164,-0.40659614710847536
2024-06-30,006400,0,165,-0.4086477020893565
2024-06-30,003690,0,166,-0.4090658110335555
2024-06-30,028260,0,167,-0.4097936297055036
2024-06-30,084370,0,168,-0.4128732153098745
2024-06-30,051910,0,169,-0.41289855135486914
2024-06-30,114190,0,170,-0.41506675148501626
2024-06-30,066970,0,171,-0.41603259530370224
2024-06-30,124500,0,172,-0.41947629204475545
2024-06-30,328130,0,173,-0.4207008826731988
2024-06-30,010950,0,174,-0.42103220606071656
2024-06-30,060250,0,175,-0.42330134306436673
2024-06-30,095340,0,176,-0.4248835392401246
2024-06-30,079550,0,177,-0.42567961334830207
2024-06-30,319400,0,178,-0.43030541078919254
2024-06-30,101490,0,179,-0.4307817126013656
2024-06-30,361610,0,180,-0.43139811497111286
2024-06-30,017960,-1,181,-0.4321920993983837
2024-06-30,008770,-1,182,-0.4373583080509941
2024-06-30,241560,-1,183,-0.4446478840732951
2024-06-30,131970,-1,184,-0.4549379556699024
